,zipcode,type,commoncity,county,areacode
1200,93252,Standard,Maricopa,Kern County,Area Code 661
1201,93254,Standard,"New Cuyama, Cuyama",Santa Barbara County,Area Code 661
1202,93255,Standard,Onyx,Kern County,Area Code 559
1203,93256,Standard,Pixley,Tulare County,Area Code 559
1204,93257,Standard,"Porterville, Poplar, Woodville",Tulare County,Area Code 559
1205,93258,PO Box,Porterville,Tulare County,Area Code 559
1206,93260,Standard,Posey,Tulare County,Area Code 661
1207,93261,PO Box,Richgrove,Tulare County,Area Code 559
1208,93262,Standard,"Sequoia National Park, Seq Natl Pk",Tulare County,Area Code 559
1209,93263,Standard,Shafter,Kern County,Area Code 661
1210,93265,Standard,Springville,Tulare County,Area Code 559
1211,93266,Standard,Stratford,Kings County,Area Code 559
1212,93267,Standard,Strathmore,Tulare County,Area Code 559
1213,93268,Standard,Taft,Kern County,Area Code 661
1214,93270,Standard,Terra Bella,Tulare County,Area Code 559
1215,93271,Standard,Three Rivers,Tulare County,Area Code 559
1216,93272,Standard,Tipton,Tulare County,Area Code 559
1217,93274,Standard,Tulare,Tulare County,Area Code 559
1218,93275,PO Box,Tulare,Tulare County,Area Code 559
1219,93276,PO Box,Tupman,Kern County,
1220,93277,Standard,Visalia,Tulare County,Area Code 559
1221,93278,PO Box,Visalia,Tulare County,Area Code 559
1222,93279,PO Box,Visalia,Tulare County,Area Code 559
1223,93280,Standard,Wasco,Kern County,Area Code 661
1224,93282,PO Box,"Waukena, Corcoran",Tulare County,Area Code 559
1225,93283,Standard,Weldon,Kern County,Area Code 760
1226,93285,Standard,"Wofford Heights, Wofford Hts",Kern County,
1227,93286,Standard,Woodlake,Tulare County,Area Code 559
1228,93287,Standard,Woody,Kern County,
1229,93290,PO Box,Visalia,Tulare County,Area Code 559
1230,93291,Standard,Visalia,Tulare County,Area Code 559
1231,93292,Standard,Visalia,Tulare County,Area Code 559
1232,93301,Standard,Bakersfield,Kern County,Area Code 661Area Code 805
1233,93302,PO Box,Bakersfield,Kern County,Area Code 661
1234,93303,PO Box,Bakersfield,Kern County,Area Code 661
1235,93304,Standard,Bakersfield,Kern County,Area Code 661Area Code 805
1236,93305,Standard,Bakersfield,Kern County,Area Code 661Area Code 805
1237,93306,Standard,Bakersfield,Kern County,Area Code 661
1238,93307,Standard,Bakersfield,Kern County,Area Code 661
1239,93308,Standard,Bakersfield,Kern County,Area Code 661
1240,93309,Standard,Bakersfield,Kern County,Area Code 661
1241,93311,Standard,Bakersfield,Kern County,Area Code 661
1242,93312,Standard,Bakersfield,Kern County,Area Code 661
1243,93313,Standard,"Bakersfield, Pumpkin Center, Pumpkin Ctr",Kern County,Area Code 661
1244,93314,Standard,Bakersfield,Kern County,Area Code 661
1245,93380,PO Box,Bakersfield,Kern County,Area Code 661
1246,93381,Standard,Bakersfield,Kern County,Area Code 661
1247,93382,Standard,Bakersfield,Kern County,Area Code 661
1248,93383,PO Box,"Bakersfield, Pumpkin Center, Pumpkin Ctr",Kern County,Area Code 661
1249,93384,PO Box,Bakersfield,Kern County,Area Code 661
1250,93385,PO Box,Bakersfield,Kern County,Area Code 661
1251,93386,PO Box,Bakersfield,Kern County,Area Code 661
1252,93387,PO Box,Bakersfield,Kern County,Area Code 661
1253,93388,PO Box,Bakersfield,Kern County,Area Code 661
1254,93389,PO Box,Bakersfield,Kern County,Area Code 661
1255,93390,PO Box,Bakersfield,Kern County,Area Code 661
1256,93401,Standard,"San Luis Obispo, Sn Luis Obisp",San Luis Obispo County,Area Code 805
1257,93402,Standard,"Los Osos, San Luis Obispo, Sn Luis Obisp",San Luis Obispo County,Area Code 805
1258,93403,PO Box,"San Luis Obispo, Sn Luis Obisp",San Luis Obispo County,Area Code 805
1259,93405,Standard,"San Luis Obispo, Sn Luis Obisp",San Luis Obispo County,Area Code 805
1260,93406,PO Box,"San Luis Obispo, Sn Luis Obisp",San Luis Obispo County,Area Code 805
1261,93407,Standard,"San Luis Obispo, Sn Luis Obisp",San Luis Obispo County,Area Code 805
1262,93408,Unique,"San Luis Obispo, Sn Luis Obisp",San Luis Obispo County,Area Code 805
1263,93409,Unique,"San Luis Obispo, Sn Luis Obisp",San Luis Obispo County,Area Code 805
1264,93410,Standard,"San Luis Obispo, Sn Luis Obisp",San Luis Obispo County,Area Code 805
1265,93412,PO Box,"Los Osos, San Luis Obispo, Sn Luis Obisp",San Luis Obispo County,Area Code 805
1266,93420,Standard,Arroyo Grande,San Luis Obispo County,Area Code 805
1267,93421,PO Box,Arroyo Grande,San Luis Obispo County,Area Code 805
1268,93422,Standard,Atascadero,San Luis Obispo County,Area Code 805
1269,93423,PO Box,Atascadero,San Luis Obispo County,Area Code 805
1270,93424,PO Box,Avila Beach,San Luis Obispo County,
1271,93426,Standard,Bradley,Monterey County,Area Code 805
1272,93427,Standard,Buellton,Santa Barbara County,Area Code 805
1273,93428,Standard,Cambria,San Luis Obispo County,Area Code 805
1274,93429,PO Box,Casmalia,Santa Barbara County,
1275,93430,Standard,Cayucos,San Luis Obispo County,Area Code 805
1276,93432,Standard,Creston,San Luis Obispo County,
1277,93433,Standard,Grover Beach,San Luis Obispo County,Area Code 805
1278,93434,Standard,Guadalupe,Santa Barbara County,Area Code 805
1279,93435,PO Box,Harmony,San Luis Obispo County,Area Code 805
1280,93436,Standard,Lompoc,Santa Barbara County,Area Code 805
1281,93437,Standard,"Lompoc, Vandenberg AFB, Vandenbrg AFB",Santa Barbara County,Area Code 805
1282,93438,PO Box,Lompoc,Santa Barbara County,Area Code 805
1283,93440,PO Box,Los Alamos,Santa Barbara County,
1284,93441,PO Box,Los Olivos,Santa Barbara County,
1285,93442,Standard,Morro Bay,San Luis Obispo County,Area Code 805
1286,93443,PO Box,Morro Bay,San Luis Obispo County,Area Code 805
1287,93444,Standard,Nipomo,San Luis Obispo County,Area Code 805
1288,93445,Standard,Oceano,San Luis Obispo County,Area Code 805
1289,93446,Standard,"Paso Robles, Adelaide, Heritage Ranch, Heritage Rnch",San Luis Obispo County,Area Code 805
1290,93447,PO Box,Paso Robles,San Luis Obispo County,
1291,93448,PO Box,"Pismo Beach, Shell Beach",San Luis Obispo County,Area Code 805
1292,93449,Standard,"Pismo Beach, Shell Beach",San Luis Obispo County,Area Code 805
1293,93450,Standard,San Ardo,Monterey County,Area Code 805Area Code 831
1294,93451,Standard,"San Miguel, Parkfield",San Luis Obispo County,Area Code 805
1295,93452,Standard,"San Simeon, Ragged Point",San Luis Obispo County,Area Code 805
1296,93453,Standard,"Santa Margarita, Santa Margar",San Luis Obispo County,
1297,93454,Standard,"Santa Maria, Rancho Suey",Santa Barbara County,Area Code 805
1298,93455,Standard,"Santa Maria, Orcutt",Santa Barbara County,Area Code 805
1299,93456,PO Box,Santa Maria,Santa Barbara County,Area Code 805
1300,93457,PO Box,"Santa Maria, Orcutt",Santa Barbara County,Area Code 805
1301,93458,Standard,Santa Maria,Santa Barbara County,Area Code 805
1302,93460,Standard,Santa Ynez,Santa Barbara County,Area Code 805
1303,93461,Standard,Shandon,San Luis Obispo County,Area Code 805
1304,93463,Standard,"Solvang, Ballard",Santa Barbara County,Area Code 805
1305,93464,PO Box,Solvang,Santa Barbara County,Area Code 805
1306,93465,Standard,Templeton,San Luis Obispo County,Area Code 805
1307,93475,PO Box,Oceano,San Luis Obispo County,
1308,93483,PO Box,Grover Beach,San Luis Obispo County,Area Code 805
1309,93501,Standard,"Mojave, Tehachapi",Kern County,Area Code 661
1310,93502,PO Box,Mojave,Kern County,
1311,93504,PO Box,"California City, Calif City",Kern County,Area Code 760
1312,93505,Standard,"California City, Calif City",Kern County,Area Code 661Area Code 760
1313,93510,Standard,Acton,Los Angeles County,Area Code 661
1314,93512,Standard,"Benton, Bishop",Mono County,Area Code 442Area Code 760
1315,93513,Standard,Big Pine,Inyo County,Area Code 760
1316,93514,Standard,"Bishop, Chalfant, Chalfant Valley, Chalfant Vly,...",Inyo County,Area Code 442Area Code 760
1317,93515,PO Box,Bishop,Inyo County,Area Code 760
1318,93516,Standard,Boron,Kern County,Area Code 760
1319,93517,Standard,Bridgeport,Mono County,Area Code 760
1320,93518,Standard,"Caliente, Havilah",Kern County,Area Code 661
1321,93519,PO Box,"Cantil, Mojave",Kern County,
1322,93522,PO Box,Darwin,Inyo County,Area Code 760
1323,93523,Standard,"Edwards, Aerial Acres, North Edwards",Kern County,Area Code 661Area Code 760
1324,93524,Unique,"Edwards, Edwards AFB",Kern County,Area Code 661
1325,93526,Standard,Independence,Inyo County,Area Code 760
1326,93527,Standard,"Inyokern, Pearsonville",Kern County,Area Code 760
1327,93528,PO Box,Johannesburg,Kern County,
1328,93529,PO Box,June Lake,Mono County,Area Code 760
1329,93530,PO Box,Keeler,Inyo County,Area Code 760
1330,93531,Standard,Keene,Kern County,Area Code 661
1331,93532,Standard,"Lake Hughes, Elizabeth Lake, Elizabeth Lk",Los Angeles County,Area Code 661
1332,93534,Standard,Lancaster,Los Angeles County,Area Code 661
1333,93535,Standard,"Lancaster, Hi Vista, Lake La, Lake Los Angeles",Los Angeles County,Area Code 661
1334,93536,Standard,"Lancaster, Del Sur, Quartz Hill",Los Angeles County,Area Code 661
1335,93539,PO Box,Lancaster,Los Angeles County,Area Code 661
1336,93541,PO Box,Lee Vining,Mono County,
1337,93542,PO Box,Little Lake,Inyo County,Area Code 760
1338,93543,Standard,"Littlerock, Juniper Hills, Sun Village",Los Angeles County,Area Code 661
1339,93544,Standard,"Llano, Crystalaire",Los Angeles County,Area Code 760Area Code 661
1340,93545,Standard,Lone Pine,Inyo County,Area Code 760
1341,93546,Standard,"Mammoth Lakes, Crowley Lake, Toms Place",Mono County,Area Code 760
1342,93549,PO Box,"Olancha, Cartago",Inyo County,Area Code 760
1343,93550,Standard,"Palmdale, Lake La, Lake Los Angeles",Los Angeles County,Area Code 661
1344,93551,Standard,"Palmdale, City Ranch, Leona Valley, Quartz Hill",Los Angeles County,Area Code 661
1345,93552,Standard,Palmdale,Los Angeles County,Area Code 661
1346,93553,Standard,Pearblossom,Los Angeles County,
1347,93554,PO Box,"Randsburg, Johannesburg",Kern County,
1348,93555,Standard,Ridgecrest,Kern County,Area Code 760
1349,93556,PO Box,Ridgecrest,Kern County,Area Code 760
1350,93558,PO Box,"Red Mountain, Johannesburg",San Bernardino County,
1351,93560,Standard,"Rosamond, Willow Spgs, Willow Springs",Kern County,Area Code 661
1352,93561,Standard,"Tehachapi, Bear Valley Springs, Bear Vly Spgs, Gold...",Kern County,Area Code 661
1353,93562,Standard,"Trona, Argus",San Bernardino County,Area Code 760
1354,93563,Standard,"Valyermo, Pearblossom",Los Angeles County,Area Code 661
1355,93581,PO Box,Tehachapi,Kern County,Area Code 661
1356,93584,PO Box,Lancaster,Los Angeles County,Area Code 661
1357,93586,PO Box,"Lancaster, Quartz Hill",Los Angeles County,Area Code 661
1358,93590,PO Box,Palmdale,Los Angeles County,Area Code 661
1359,93591,Standard,"Palmdale, Lake La, Lake Los Angeles",Los Angeles County,Area Code 661
1360,93592,PO Box,Trona,Inyo County,
1361,93596,PO Box,Boron,Kern County,
1362,93599,Unique,Palmdale,Los Angeles County,Area Code 661
1363,93601,Standard,Ahwahnee,Madera County,Area Code 209Area Code 559
1364,93602,Standard,Auberry,Fresno County,Area Code 559
1365,93603,Standard,"Badger, Miramonte",Tulare County,Area Code 559
1366,93604,Standard,Bass Lake,Madera County,Area Code 559
1367,93605,PO Box,Big Creek,Fresno County,Area Code 559
1368,93606,PO Box,Biola,Fresno County,Area Code 559
1369,93607,PO Box,"Burrel, Riverdale",Fresno County,Area Code 559
1370,93608,Standard,Cantua Creek,Fresno County,Area Code 559Area Code 831
1371,93609,Standard,Caruthers,Fresno County,Area Code 559
1372,93610,Standard,Chowchilla,Madera County,Area Code 559
1373,93611,Standard,Clovis,Fresno County,Area Code 559
1374,93612,Standard,Clovis,Fresno County,Area Code 559
1375,93613,PO Box,Clovis,Fresno County,Area Code 559
1376,93614,Standard,Coarsegold,Madera County,Area Code 559
1377,93615,Standard,Cutler,Tulare County,Area Code 559
1378,93616,Standard,Del Rey,Fresno County,Area Code 559
1379,93618,Standard,Dinuba,Tulare County,Area Code 559
1380,93619,Standard,Clovis,Fresno County,Area Code 559
1381,93620,Standard,Dos Palos,Merced County,Area Code 209
1382,93621,Standard,Dunlap,Fresno County,Area Code 559
1383,93622,Standard,Firebaugh,Fresno County,Area Code 209Area Code 559
1384,93623,Standard,Fish Camp,Mariposa County,Area Code 209
1385,93624,PO Box,Five Points,Fresno County,Area Code 559
1386,93625,Standard,Fowler,Fresno County,Area Code 559
1387,93626,Standard,Friant,Fresno County,Area Code 559
1388,93627,PO Box,Helm,Fresno County,Area Code 559
1389,93628,Standard,"Hume, Miramonte",Fresno County,Area Code 559
1390,93630,Standard,Kerman,Fresno County,Area Code 559
1391,93631,Standard,Kingsburg,Fresno County,Area Code 559
1392,93633,PO Box,"Kings Canyon National Pk, Kcnp, Kings Canyon",Tulare County,
1393,93634,PO Box,"Lakeshore, Shaver Lake",Fresno County,Area Code 559
1394,93635,Standard,Los Banos,Merced County,Area Code 209
1395,93636,Standard,Madera,Madera County,Area Code 559
1396,93637,Standard,"Madera, Berenda",Madera County,Area Code 559
1397,93638,Standard,Madera,Madera County,Area Code 559
1398,93639,PO Box,Madera,Madera County,Area Code 559
1399,93640,Standard,Mendota,Fresno County,Area Code 559
1400,93641,Standard,Miramonte,Fresno County,Area Code 559
1401,93642,PO Box,"Mono Hot Springs, Mono Hot Spgs, Shaver Lake",Fresno County,Area Code 559
1402,93643,Standard,North Fork,Madera County,Area Code 559
1403,93644,Standard,Oakhurst,Madera County,Area Code 559
1404,93645,Standard,O Neals,Madera County,Area Code 559
1405,93646,Standard,"Orange Cove, Squaw Valley",Fresno County,Area Code 559
1406,93647,Standard,Orosi,Tulare County,Area Code 559
1407,93648,Standard,Parlier,Fresno County,Area Code 559
1408,93649,PO Box,Piedra,Fresno County,Area Code 559
1409,93650,Standard,"Fresno, Pinedale",Fresno County,Area Code 559
1410,93651,Standard,Prather,Fresno County,Area Code 559
1411,93652,Standard,Raisin City,Fresno County,Area Code 559
1412,93653,Standard,Raymond,Madera County,Area Code 559
1413,93654,Standard,Reedley,Fresno County,Area Code 559
1414,93656,Standard,Riverdale,Fresno County,Area Code 559
1415,93657,Standard,Sanger,Fresno County,Area Code 559
1416,93660,Standard,San Joaquin,Fresno County,Area Code 559
1417,93661,PO Box,"Santa Rita Park, Santa Rita Pk",Merced County,Area Code 209
1418,93662,Standard,Selma,Fresno County,Area Code 559
1419,93664,Standard,Shaver Lake,Fresno County,Area Code 559
1420,93665,PO Box,"South Dos Palos, S Dos Palos",Merced County,Area Code 209
1421,93666,PO Box,Sultana,Tulare County,Area Code 559
1422,93667,Standard,Tollhouse,Fresno County,Area Code 559
1423,93668,Standard,Tranquillity,Fresno County,Area Code 559
1424,93669,Standard,"Wishon, Bass Lake",Madera County,Area Code 559
1425,93670,PO Box,Yettem,Tulare County,Area Code 559
1426,93673,PO Box,Traver,Tulare County,Area Code 559
1427,93675,Standard,"Squaw Valley, Orange Cove",Fresno County,Area Code 559
1428,93701,Standard,Fresno,Fresno County,Area Code 209Area Code 559
1429,93702,Standard,Fresno,Fresno County,Area Code 559
1430,93703,Standard,Fresno,Fresno County,Area Code 559
1431,93704,Standard,Fresno,Fresno County,Area Code 559
1432,93705,Standard,Fresno,Fresno County,Area Code 559
1433,93706,Standard,Fresno,Fresno County,Area Code 559
1434,93707,PO Box,Fresno,Fresno County,Area Code 559
1435,93708,PO Box,Fresno,Fresno County,Area Code 559
1436,93709,PO Box,Fresno,Fresno County,Area Code 559
1437,93710,Standard,Fresno,Fresno County,Area Code 559
1438,93711,Standard,Fresno,Fresno County,Area Code 559
1439,93712,PO Box,Fresno,Fresno County,Area Code 559
1440,93714,PO Box,Fresno,Fresno County,Area Code 559
1441,93715,PO Box,Fresno,Fresno County,Area Code 559
1442,93716,PO Box,Fresno,Fresno County,Area Code 559
1443,93717,PO Box,Fresno,Fresno County,Area Code 559
1444,93718,PO Box,Fresno,Fresno County,Area Code 559
1445,93720,Standard,Fresno,Fresno County,Area Code 559
1446,93721,Standard,Fresno,Fresno County,Area Code 209Area Code 559
1447,93722,Standard,Fresno,Fresno County,Area Code 559
1448,93723,Standard,Fresno,Fresno County,Area Code 559
1449,93724,Unique,Fresno,Fresno County,Area Code 559
1450,93725,Standard,Fresno,Fresno County,Area Code 559
1451,93726,Standard,Fresno,Fresno County,Area Code 559
1452,93727,Standard,Fresno,Fresno County,Area Code 559
1453,93728,Standard,Fresno,Fresno County,Area Code 209Area Code 559
1454,93729,PO Box,Fresno,Fresno County,Area Code 559
1455,93730,Standard,Fresno,Fresno County,Area Code 559
1456,93737,Standard,Fresno,Fresno County,Area Code 559
1457,93740,Unique,Fresno,Fresno County,Area Code 559
1458,93741,Unique,Fresno,Fresno County,Area Code 559
1459,93744,PO Box,Fresno,Fresno County,Area Code 559
1460,93745,PO Box,Fresno,Fresno County,Area Code 559
1461,93747,PO Box,Fresno,Fresno County,Area Code 559
1462,93750,Unique,Fresno,Fresno County,Area Code 559
1463,93755,PO Box,Fresno,Fresno County,Area Code 559
1464,93760,Unique,Fresno,Fresno County,Area Code 559
1465,93761,Unique,Fresno,Fresno County,Area Code 559
1466,93764,Unique,Fresno,Fresno County,Area Code 559
1467,93765,Unique,Fresno,Fresno County,Area Code 559
1468,93771,PO Box,Fresno,Fresno County,Area Code 559
1469,93772,PO Box,Fresno,Fresno County,Area Code 559
1470,93773,PO Box,Fresno,Fresno County,Area Code 559
1471,93774,PO Box,Fresno,Fresno County,Area Code 559
1472,93775,PO Box,Fresno,Fresno County,Area Code 559
1473,93776,PO Box,Fresno,Fresno County,Area Code 559
1474,93777,PO Box,Fresno,Fresno County,Area Code 559
1475,93778,PO Box,Fresno,Fresno County,Area Code 559
1476,93779,PO Box,Fresno,Fresno County,Area Code 559
1477,93780,Unique,Fresno,Fresno County,Area Code 559
1478,93784,Unique,Fresno,Fresno County,Area Code 559
1479,93786,Unique,Fresno,Fresno County,Area Code 559
1480,93790,PO Box,Fresno,Fresno County,Area Code 559
1481,93791,PO Box,Fresno,Fresno County,Area Code 559
1482,93792,PO Box,Fresno,Fresno County,Area Code 559
1483,93793,PO Box,Fresno,Fresno County,Area Code 559
1484,93794,PO Box,Fresno,Fresno County,Area Code 559
1485,93844,Unique,Fresno,Fresno County,Area Code 559
1486,93888,Unique,Fresno,Fresno County,Area Code 559
1487,93901,Standard,Salinas,Monterey County,Area Code 408Area Code 831
1488,93902,PO Box,Salinas,Monterey County,Area Code 831
1489,93905,Standard,Salinas,Monterey County,Area Code 408Area Code 831
1490,93906,Standard,Salinas,Monterey County,Area Code 408Area Code 831
1491,93907,Standard,"Salinas, Prunedale",Monterey County,Area Code 831
1492,93908,Standard,"Salinas, Corral De Tie, Corral De Tierra",Monterey County,Area Code 831
1493,93912,PO Box,Salinas,Monterey County,Area Code 831
1494,93915,PO Box,Salinas,Monterey County,Area Code 831
1495,93920,Standard,Big Sur,Monterey County,Area Code 831
1496,93921,PO Box,"Carmel By The Sea, Carmel, Carmel By The",Monterey County,Area Code 831
1497,93922,PO Box,Carmel,Monterey County,Area Code 831
1498,93923,Standard,Carmel,Monterey County,Area Code 831
1499,93924,Standard,Carmel Valley,Monterey County,Area Code 831
1500,93925,Standard,Chualar,Monterey County,Area Code 831
1501,93926,Standard,Gonzales,Monterey County,Area Code 831
1502,93927,Standard,Greenfield,Monterey County,Area Code 831
1503,93928,PO Box,"Jolon, Fort Hunter Liggett, Ft H Liggett",Monterey County,
1504,93930,Standard,King City,Monterey County,Area Code 831
1505,93932,PO Box,Lockwood,Monterey County,
1506,93933,Standard,"Marina, East Garrison",Monterey County,Area Code 831
1507,93940,Standard,"Monterey, Del Rey Oaks",Monterey County,Area Code 831
1508,93942,PO Box,Monterey,Monterey County,Area Code 831
1509,93943,Standard,Monterey,Monterey County,Area Code 831
1510,93944,PO Box,"Monterey, Presidio Mtry, Presidio Of Monterey",Monterey County,Area Code 831
1511,93950,Standard,Pacific Grove,Monterey County,
1512,93953,Standard,Pebble Beach,Monterey County,Area Code 831
1513,93954,PO Box,San Lucas,Monterey County,
1514,93955,Standard,"Seaside, Sand City",Monterey County,
1515,93960,Standard,Soledad,Monterey County,Area Code 831
1516,93962,PO Box,"Spreckels, Salinas",Monterey County,
1517,94002,Standard,Belmont,San Mateo County,Area Code 650
1518,94005,Standard,Brisbane,San Mateo County,Area Code 415Area Code 650
1519,94010,Standard,"Burlingame, Hillsborough",San Mateo County,Area Code 650
1520,94011,PO Box,Burlingame,San Mateo County,Area Code 650
1521,94013,Unique,"Daly City, Sf International Service Ctr",San Mateo County,Area Code 650
1522,94014,Standard,"Daly City, Colma",San Mateo County,Area Code 650
1523,94015,Standard,"Daly City, Broadmoor Vlg",San Mateo County,Area Code 650
1524,94016,PO Box,Daly City,San Mateo County,Area Code 650
1525,94017,PO Box,Daly City,San Mateo County,Area Code 650
1526,94018,PO Box,El Granada,San Mateo County,
1527,94019,Standard,Half Moon Bay,San Mateo County,Area Code 650
1528,94020,Standard,La Honda,San Mateo County,Area Code 650
1529,94021,Standard,Loma Mar,San Mateo County,
1530,94022,Standard,"Los Altos, Los Altos Hills, Los Altos Hls",Santa Clara County,Area Code 650
1531,94023,PO Box,Los Altos,Santa Clara County,Area Code 650
1532,94024,Standard,"Los Altos, Los Altos Hills, Los Altos Hls",Santa Clara County,Area Code 650
1533,94025,Standard,"Menlo Park, W Menlo Park, West Menlo Park",San Mateo County,Area Code 650
1534,94026,PO Box,Menlo Park,San Mateo County,Area Code 650
1535,94027,Standard,"Atherton, Menlo Park",San Mateo County,
1536,94028,Standard,"Portola Valley, Menlo Park, Portola Vally",San Mateo County,
1537,94030,Standard,Millbrae,San Mateo County,Area Code 650
1538,94035,PO Box,"Mountain View, Moffett Field",Santa Clara County,Area Code 650
1539,94037,PO Box,Montara,San Mateo County,
1540,94038,Standard,Moss Beach,San Mateo County,Area Code 650
1541,94039,PO Box,Mountain View,Santa Clara County,Area Code 650
1542,94040,Standard,Mountain View,Santa Clara County,Area Code 650
1543,94041,Standard,Mountain View,Santa Clara County,Area Code 650
1544,94042,PO Box,Mountain View,Santa Clara County,Area Code 650
1545,94043,Standard,Mountain View,Santa Clara County,Area Code 650
1546,94044,Standard,Pacifica,San Mateo County,Area Code 650
1547,94060,Standard,Pescadero,San Mateo County,Area Code 650
1548,94061,Standard,"Redwood City, Woodside",San Mateo County,Area Code 650
1549,94062,Standard,"Redwood City, Emerald Hills, Palomar Park, Woodside",San Mateo County,Area Code 650
1550,94063,Standard,Redwood City,San Mateo County,Area Code 650
1551,94064,PO Box,Redwood City,San Mateo County,Area Code 650
1552,94065,Standard,Redwood City,San Mateo County,Area Code 650
1553,94066,Standard,San Bruno,San Mateo County,Area Code 650
1554,94070,Standard,San Carlos,San Mateo County,Area Code 650
1555,94074,Standard,San Gregorio,San Mateo County,
1556,94080,Standard,"South San Francisco, S San Fran",San Mateo County,Area Code 650
1557,94083,PO Box,"South San Francisco, S San Fran",San Mateo County,Area Code 650
1558,94085,Standard,Sunnyvale,Santa Clara County,Area Code 408Area Code 669Area Code 510Area Code 650
1559,94086,Standard,Sunnyvale,Santa Clara County,Area Code 510Area Code 408Area Code 650Area Code 669
1560,94087,Standard,Sunnyvale,Santa Clara County,Area Code 408Area Code 669
1561,94088,PO Box,"Sunnyvale, Onizuka AFB",Santa Clara County,Area Code 408
1562,94089,Standard,Sunnyvale,Santa Clara County,Area Code 650Area Code 408Area Code 510
1563,94101,Standard,San Francisco,San Francisco County,Area Code 415
1564,94102,Standard,San Francisco,San Francisco County,Area Code 415Area Code 510
1565,94103,Standard,San Francisco,San Francisco County,Area Code 510Area Code 650Area Code 415
1566,94104,Standard,San Francisco,San Francisco County,Area Code 415Area Code 510Area Code 650
1567,94105,Standard,San Francisco,San Francisco County,Area Code 510Area Code 415Area Code 650
1568,94106,Unique,San Francisco,San Francisco County,Area Code 415
1569,94107,Standard,San Francisco,San Francisco County,Area Code 650Area Code 415Area Code 510
1570,94108,Standard,San Francisco,San Francisco County,Area Code 510Area Code 415Area Code 650
1571,94109,Standard,San Francisco,San Francisco County,Area Code 415
1572,94110,Standard,San Francisco,San Francisco County,Area Code 510Area Code 415
1573,94111,Standard,San Francisco,San Francisco County,Area Code 415Area Code 510Area Code 650
1574,94112,Standard,San Francisco,San Francisco County,Area Code 510Area Code 415Area Code 650
1575,94114,Standard,San Francisco,San Francisco County,Area Code 415
1576,94115,Standard,San Francisco,San Francisco County,Area Code 415
1577,94116,Standard,San Francisco,San Francisco County,Area Code 415
1578,94117,Standard,San Francisco,San Francisco County,Area Code 415
1579,94118,Standard,San Francisco,San Francisco County,Area Code 415
1580,94119,PO Box,San Francisco,San Francisco County,Area Code 415
1581,94120,PO Box,San Francisco,San Francisco County,Area Code 415
1582,94121,Standard,San Francisco,San Francisco County,Area Code 415
1583,94122,Standard,San Francisco,San Francisco County,Area Code 415
1584,94123,Standard,San Francisco,San Francisco County,Area Code 415
1585,94124,Standard,San Francisco,San Francisco County,Area Code 510Area Code 415
1586,94125,PO Box,San Francisco,San Francisco County,Area Code 415
1587,94126,PO Box,San Francisco,San Francisco County,Area Code 415
1588,94127,Standard,San Francisco,San Francisco County,Area Code 650Area Code 415
1589,94128,Standard,San Francisco,San Mateo County,Area Code 415
1590,94129,Standard,San Francisco,San Francisco County,Area Code 415
1591,94130,Standard,San Francisco,San Francisco County,Area Code 510
1592,94131,Standard,San Francisco,San Francisco County,Area Code 415Area Code 650
1593,94132,Standard,San Francisco,San Francisco County,Area Code 415
1594,94133,Standard,San Francisco,San Francisco County,Area Code 415
1595,94134,Standard,San Francisco,San Francisco County,Area Code 415Area Code 510
1596,94135,Unique,San Francisco,San Francisco County,Area Code 415
1597,94136,Unique,San Francisco,San Francisco County,Area Code 415
1598,94137,Unique,San Francisco,San Francisco County,Area Code 415
1599,94138,Unique,San Francisco,San Francisco County,Area Code 415
1600,94139,Unique,San Francisco,San Francisco County,Area Code 415
1601,94140,PO Box,San Francisco,San Francisco County,Area Code 415
1602,94141,Standard,San Francisco,San Francisco County,Area Code 415
1603,94142,PO Box,San Francisco,San Francisco County,Area Code 415
1604,94143,Standard,San Francisco,San Francisco County,Area Code 415
1605,94144,Unique,San Francisco,San Francisco County,Area Code 415
1606,94145,Unique,San Francisco,San Francisco County,Area Code 415
1607,94146,PO Box,San Francisco,San Francisco County,Area Code 415
1608,94147,PO Box,San Francisco,San Francisco County,Area Code 415
1609,94150,Unique,San Francisco,San Francisco County,Area Code 415
1610,94151,Unique,San Francisco,San Francisco County,Area Code 415
1611,94152,Unique,San Francisco,San Francisco County,Area Code 415
1612,94153,Unique,San Francisco,San Francisco County,Area Code 415
1613,94154,Unique,San Francisco,San Francisco County,Area Code 415
1614,94155,Unique,San Francisco,San Francisco County,Area Code 415
1615,94156,Unique,San Francisco,San Francisco County,Area Code 415
1616,94158,Standard,San Francisco,San Francisco County,Area Code 415
1617,94159,PO Box,San Francisco,San Francisco County,Area Code 415
1618,94160,Unique,San Francisco,San Francisco County,Area Code 415
1619,94161,Unique,San Francisco,San Francisco County,Area Code 415
1620,94162,Unique,San Francisco,San Francisco County,Area Code 415
1621,94163,Unique,San Francisco,San Francisco County,Area Code 415
1622,94164,PO Box,San Francisco,San Francisco County,Area Code 415
1623,94171,Unique,San Francisco,San Francisco County,Area Code 415
1624,94172,PO Box,San Francisco,San Francisco County,Area Code 415
1625,94175,Unique,San Francisco,San Francisco County,Area Code 415
1626,94177,Unique,San Francisco,San Francisco County,Area Code 415
1627,94188,Standard,San Francisco,San Francisco County,Area Code 415
